name,affiliation,homepage,scholarid
Yan Huang 0001,Indiana University,http://homes.soic.indiana.edu/yh33,aKpQjaQAAAAJ
Yuan Zhou,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=442,aR34e1gAAAAJ
Yuqing Melanie Wu,Indiana University,https://www.cs.indiana.edu/~yuqwu,NOSCHOLARPAGE
Yuqing Wu,Indiana University,https://www.cs.indiana.edu/~yuqwu,NOSCHOLARPAGE
Yuzhen Ye,Indiana University,http://mendel.informatics.indiana.edu/~yye/lab,fH_ea0kAAAAJ
Robert Shan,Institute of Computing Technology,http://vipl.ict.ac.cn/view_people.php?id=12,Vkzd7MIAAAAJ
Shiguang Shan,Institute of Computing Technology,http://vipl.ict.ac.cn/view_people.php?id=12,Vkzd7MIAAAAJ
Aduri Pavan,Iowa State University,http://www.cs.iastate.edu/people/pavan-aduri,4QIV0FUAAAAJ
Andrew S. Miner,Iowa State University,http://www.cs.iastate.edu/~asminer,iCWiQi8AAAAJ
Carl K. Chang,Iowa State University,http://www.cs.iastate.edu/people/carl-chang,0IHc9DUAAAAJ
David Fernández-Baca,Iowa State University,http://www.cs.iastate.edu/~fernande,38ev4xkAAAAJ
Eric Rozier,Iowa State University,http://www.cs.iastate.edu/people/eric-rozier,IUkqD5YAAAAJ
Eric William Davis Rozier,Iowa State University,http://www.cs.iastate.edu/people/eric-rozier,IUkqD5YAAAAJ
Forrest Sheng Bao,Iowa State University,https://www.cs.iastate.edu/people/forrest-sheng-bao,XWpFf0IAAAAJ
Gianfranco Ciardo,Iowa State University,http://web.cs.iastate.edu/~ciardo,8rmks2cAAAAJ
Giora Slutzki,Iowa State University,http://www.cs.iastate.edu/~slutzki,NOSCHOLARPAGE
Guang Song,Iowa State University,http://www.cs.iastate.edu/people/guang-song,wB7NTEcAAAAJ
Gurpur M. Prabhu,Iowa State University,http://www.cs.iastate.edu/~prabhu,NOSCHOLARPAGE
Hridesh Rajan,Iowa State University,http://www.cs.iastate.edu/~hridesh,aiFvpucAAAAJ
Jack H. Lutz,Iowa State University,http://www.cs.iastate.edu/~lutz,mxv3BeAAAAAJ
Jeremy W. Sheaffer,Iowa State University,http://www.cs.iastate.edu/people/jeremy-sheaffer,NOSCHOLARPAGE
Jia Liu,Iowa State University,http://web.cs.iastate.edu/~jialiu,NOSCHOLARPAGE
Jin Tian,Iowa State University,http://www.cs.iastate.edu/~jtian,ZUSWjHIAAAAJ
Johnny S. Wong,Iowa State University,http://www.cs.iastate.edu/people/johnny-wong,w3UeCAoAAAAJ
Johnny Wong,Iowa State University,http://www.cs.iastate.edu/people/johnny-wong,w3UeCAoAAAAJ
Kris De Brabanter,Iowa State University,http://kbrabant.public.iastate.edu,NOSCHOLARPAGE
Lu Ruan,Iowa State University,http://www.cs.iastate.edu/~ruan,3FrD14AAAAAJ
Oliver Eulenstein,Iowa State University,http://www.cs.iastate.edu/~oeulenst,HWF6UxgAAAAJ
Robyn R. Lutz,Iowa State University,http://www.cs.iastate.edu/~rlutz,sdVfpyQAAAAJ
Samik Basu,Iowa State University,http://www.cs.iastate.edu/~sbasu,qa9dTwkAAAAJ
Shashi K. Gadia,Iowa State University,http://www.cs.iastate.edu/~gadia,NOSCHOLARPAGE
Soma Chaudhuri,Iowa State University,http://www.cs.iastate.edu/~chaudhur,uTqQopAAAAAJ
Wallapak Tavanapong,Iowa State University,http://www.cs.iastate.edu/people/wallapak-tavanapong-0,Pnev7hAAAAAJ
Wei Le,Iowa State University,http://www.cs.iastate.edu/~weile,QjFu7LEAAAAJ
Wensheng Zhang 0001,Iowa State University,http://www.cs.iastate.edu/~wzhang,VvXgoAYAAAAJ
Xiaoqiu Huang,Iowa State University,http://www.cs.iastate.edu/~xqhuang,h5gEfxsAAAAJ
Yan-Bin Jia,Iowa State University,http://www.cs.iastate.edu/~jia,9f4Pek0AAAAJ
Ying Cai,Iowa State University,http://www.cs.iastate.edu/~yingcai,N3Jc1zMAAAAJ
Anna Kicheva,IST Austria,https://ist.ac.at/research/research-groups/kicheva-group,zBpAlHkAAAAJ
Beatriz Vicoso,IST Austria,https://ist.ac.at/research/research-groups/vicoso-group,4Wqy1IcAAAAJ
Bernd Bickel,IST Austria,https://ist.ac.at/research/research-groups/bickel-group,Bt-QKXYAAAAJ
Björn Hof,IST Austria,https://ist.ac.at/research/research-groups/hof-group,tytU38QAAAAJ
Calin C. Guet,IST Austria,https://ist.ac.at/research/research-groups/guet-group,J4NGQxcAAAAJ
Carl-Philipp Heisenberg,IST Austria,https://ist.ac.at/research/research-groups/heisenberg-group,NOSCHOLARPAGE
Caroline Uhler,IST Austria,https://ist.ac.at/research/research-groups/uhler-group,dIJFcaoAAAAJ
Chris Wojtan,IST Austria,http://pub.ist.ac.at/group_wojtan,OGdXlpcAAAAJ
Christoph H. Lampert,IST Austria,http://ist.ac.at/~chl,iCf3SwgAAAAJ
Christopher Wojtan,IST Austria,http://pub.ist.ac.at/group_wojtan,OGdXlpcAAAAJ
Dan Alistarh,IST Austria,https://ist.ac.at/research/research-groups/alistarh-group,75q-6ZQAAAAJ
Daria Siekhaus,IST Austria,https://ist.ac.at/research/research-groups/siekhaus-group,NOSCHOLARPAGE
Eva Benkova,IST Austria,https://ist.ac.at/research/research-groups/benkova-group,NOSCHOLARPAGE
Gaia Novarino,IST Austria,https://ist.ac.at/research/research-groups/novarino-group,S7ZK_zYAAAAJ
Gasper Tkacik,IST Austria,http://wp.ist.ac.at/group_tkacik,arjXIL8AAAAJ
Georg Danzl,IST Austria,http://ist.ac.at/research/physical-sciences/danzl-group,NOSCHOLARPAGE
Georgios Katsaros,IST Austria,https://ist.ac.at/research/research-groups/katsaros-group,NOSCHOLARPAGE
Harald Janovjak,IST Austria,https://ist.ac.at/research/research-groups/janovjak-group,NOSCHOLARPAGE
Herbert Edelsbrunner,IST Austria,https://ist.ac.at/research/research-groups/edelsbrunner-group,w0PeAfAAAAAJ
Jan Maas,IST Austria,https://ist.ac.at/research/research-groups/maas-group,Cm3vCpUAAAAJ
Jiri Friml,IST Austria,https://ist.ac.at/research/research-groups/friml-group,NOSCHOLARPAGE
Johannes Fink,IST Austria,https://ist.ac.at/research/research-groups/fink-group,4Ot68t8AAAAJ
Jonathan P. Bollback,IST Austria,https://ist.ac.at/research/research-groups/bollback-group,WWNXoPgAAAAJ
Jozsef Csicsvari,IST Austria,https://ist.ac.at/research/research-groups/csicsvari-group,NOSCHOLARPAGE
Julian Fischer,IST Austria,https://ist.ac.at/research/research-groups/fischer-group,dj3-UisAAAAJ
Krishnendu Chatterjee,IST Austria,http://pub.ist.ac.at/~kchatterjee,1kaW8bwAAAAJ
Krzysztof Pietrzak,IST Austria,https://ist.ac.at/research/research-groups/pietrzak-group,uEjyGZUAAAAJ
Laszlo Erdös,IST Austria,https://ist.ac.at/research/research-groups/erdoes-group,T61lMmsAAAAJ
Leonid Sazanov,IST Austria,https://ist.ac.at/research/research-groups/sazanov-group,njTNIzUAAAAJ
Maksim Serbyn,IST Austria,https://ist.ac.at/research/physical_sciences,NOSCHOLARPAGE
Martin Loose,IST Austria,https://ist.ac.at/research/research-groups/loose-group,7or52IsAAAAJ
Maximilian Jösch,IST Austria,https://ist.ac.at/research/research-groups/joesch-group,yHw-fi4AAAAJ
Michael Sixt,IST Austria,https://ist.ac.at/research/research-groups/sixt-group,NOSCHOLARPAGE
Mikhail Lemeshko,IST Austria,https://ist.ac.at/research/research-groups/lemeshko-group,lxBCBfUAAAAJ
Nick Barton,IST Austria,https://ist.ac.at/research/research-groups/barton-group,LcuOHRwAAAAJ
Peter Jonas,IST Austria,https://ist.ac.at/research/research-groups/jonas-group,OCuYpdEAAAAJ
Peter Krogstrup,IST Austria,https://ist.ac.at/research/research-groups/krogstrup-group,_tAV9MMAAAAJ
Robert Seiringer,IST Austria,https://ist.ac.at/research/research-groups/seiringer-group,NOSCHOLARPAGE
Ryuichi Shigemoto,IST Austria,https://ist.ac.at/research/research-groups/shigemoto-group,NOSCHOLARPAGE
Sandra Siegert,IST Austria,https://ist.ac.at/research/research-groups/siegert-group,NOSCHOLARPAGE
Simon Hippenmeyer,IST Austria,https://ist.ac.at/research/research-groups/hippenmeyer-group,DQKripgAAAAJ
Sylvia Cremer,IST Austria,http://ist.ac.at/research/research-groups/cremer-group,_Gm-T9IAAAAJ
Tamas Hausel,IST Austria,https://ist.ac.at/research/research-groups/hausel-group,o2Bj63wAAAAJ
Thomas A. Henzinger,IST Austria,http://pub.ist.ac.at/~tah,jpgplxUAAAAJ
Tobias Bollenbach,IST Austria,https://ist.ac.at/research/research-groups/bollenbach-group,NOSCHOLARPAGE
Uli Wagner,IST Austria,https://ist.ac.at/research/research-groups/wagner-group,9sN4N1wAAAAJ
Vladimir Kolmogorov,IST Austria,http://pub.ist.ac.at/~vnk,BBGlIGQAAAAJ
Alessandro Bruni,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/alessandro-bruni(5c50bbc9-ed3d-417f-ba4d-e484eaf536b3).html,lbZ6n5IAAAAJ
Andres Faina,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/andres-faina(7dd48cfe-3069-4563-bef4-ef661c18387a).html,KxfaneoAAAAJ
Andrzej Wasowski,IT University of Copenhagen,http://www.itu.dk/people/wasowski,GgpJrwMAAAAJ
Barbara Plank,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/barbara-plank(f073ebac-704d-4236-9206-d1d2ef2be9c3).html,5nGlwIQAAAAJ
Björn Þór Jónsson 0001,IT University of Copenhagen,http://www.itu.dk/people/bjth,syXaq1IAAAAJ
Carsten Schürmann,IT University of Copenhagen,https://www.itu.dk/people/carsten,NOSCHOLARPAGE
Claus Brabrand,IT University of Copenhagen,http://itu.dk/people/brabrand,oxk_o-UAAAAJ
Dan Witzner Hansen,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/dan-witzner-hansen(5ad9c220-e37f-443a-8a31-fc4abf365db5).html,B8A43fgAAAAJ
Jes Frellsen,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/jes-frellsen(34a5f668-6dc6-4317-b63e-a4a075b0292e).html,Yj2sBWkAAAAJ
Jesper Bengtson,IT University of Copenhagen,http://www.itu.dk/people/jebe,NOSCHOLARPAGE
Kasper Støy,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/kasper-stoey(2a9c0934-98ca-4101-b829-b88d77f6487e).html,NOSCHOLARPAGE
Leon Derczynski,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/leon-derczynski(785a7089-e58e-4aaa-986d-ae0e615ba508).html,d8iwqa8AAAAJ
Marco Carbone,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/marco-carbone(9027b41a-4159-4db7-9ddd-8fc8f41f1fb3).html,abe9klkAAAAJ
Maria Paasivaara,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/maria-paasivaara(f0564851-073d-4f4e-8dc5-c2c179799843).html,T4iNd0gAAAAJ
Natalie Schluter,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/natalie-elaine-schluter(879e7ac4-e64c-4c5f-9591-421e56cd0678).html,9roj6ZEAAAAJ
Paolo Tell,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/paolo-tell(2b8ff3a4-e9b0-403d-8bd8-1bf26121c234)/publications.html,DZV2vjQAAAAJ
Patrick Bahr,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/patrick-bahr(5e271e6a-7a91-47bd-9f12-3b73f4e0d7ac).html,eMKdREgAAAAJ
Peter Sestoft,IT University of Copenhagen,http://www.itu.dk/people/sestoft,qz1BCu8AAAAJ
Philippe Bonnet,IT University of Copenhagen,http://www.itu.dk/people/phbo,S9zyMRgAAAAJ
Pinar Tözün,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/pinar-toezun(63342b24-28ec-40c5-a7d9-ec49867dc75d).html,JTmMb3kAAAAJ
Rasmus Ejlers Møgelberg,IT University of Copenhagen,http://www.itu.dk/people/mogel,NOSCHOLARPAGE
Rasmus Pagh,IT University of Copenhagen,https://www.itu.dk/people/pagh,VO4oS8UAAAAJ
Riko Jacob,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/riko-jacob(e6f70fb0-caf1-4736-b583-b0777bc1390f).html,Bt7TAOYAAAAJ
Rosario Giustolisi,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/rosario-giustolisi(62db65c9-470c-472f-b039-6c4a704ef170).html,NOSCHOLARPAGE
Rune Møller Jensen,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/rune-moeller-jensen(4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7).html,NOSCHOLARPAGE
Sami S. Brandt,IT University of Copenhagen,http://image.diku.dk/sbrandt,P7lhQ30AAAAJ
Sami Sebastian Brandt,IT University of Copenhagen,http://image.diku.dk/sbrandt,P7lhQ30AAAAJ
Søren Debois,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/soeren-debois(d3b41838-e2bf-4735-b1cd-03f60b49c7e5).html,okin7NMAAAAJ
Søren Lauesen,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/soeren-lauesen(ea6d10cf-6bb5-4414-8966-f1ed2591f794).html,NOSCHOLARPAGE
Thore Husfeldt,IT University of Copenhagen,https://thorehusfeldt.net,wLSsxpAAAAAJ
Troels Bjerre Lund,IT University of Copenhagen,http://www.itu.dk/people/trbj,2tOriSoAAAAJ
Troels Bjerre Sørensen,IT University of Copenhagen,http://www.itu.dk/people/trbj,2tOriSoAAAAJ
Willard Rafnsson,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/willard-rafnsson(9cf737ee-bd9a-4f7e-b865-b6ff6ed01fde).html,LvbsGtkAAAAJ
Yvonne Dittrich,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/yvonne-dittrich(f2136570-f73c-446f-9fb0-6d9e461e2124).html,K6o-8eEAAAAJ
Zeljko Agic,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/zeljko-agic(a2625ec4-b81d-4126-8fd9-6e4c1afd85eb).html,uSnOCdkAAAAJ
Arjan Durresi,IUPUI,http://cs.iupui.edu/~durresi,MrVb9FkAAAAJ
Fengguang Song,IUPUI,http://cs.iupui.edu/~fgsong,BoVnm1wAAAAJ
Gabriel Tsechpenakis,IUPUI,http://cs.iupui.edu/people/gavriil-tsechpenakis,y7uuI7gAAAAJ
Gavriil Tsechpenakis,IUPUI,http://cs.iupui.edu/people/gavriil-tsechpenakis,y7uuI7gAAAAJ
Gavrill Tsechpenakis,IUPUI,http://cs.iupui.edu/people/gavriil-tsechpenakis,y7uuI7gAAAAJ
George Mohler,IUPUI,http://science.iupui.edu/people/george-mohler,J-vrZ58AAAAJ
George O. Mohler,IUPUI,http://cs.iupui.edu/people/george-mohler,J-vrZ58AAAAJ
James H. Hill,IUPUI,http://sebox.cs.iupui.edu,mIZu9oQAAAAJ
Jiang Yu Zheng,IUPUI,http://cs.iupui.edu/~jzheng,Gih-kpUAAAAJ
Mihran Tuceryan,IUPUI,http://cs.iupui.edu/people/mihran-tuceryan,F-o1I5wAAAAJ
Mohammad Al Hasan,IUPUI,http://cs.iupui.edu/~alhasan,fsCnri8AAAAJ
Murat Dundar,IUPUI,http://cadkd.cs.iupui.edu,UvNbBnEAAAAJ
Rajeev R. Raje,IUPUI,https://science.iupui.edu/people/raje-rajeev,kf7o8yAAAAAJ
Shiaofen Fang,IUPUI,http://cs.iupui.edu/~sfang,NOSCHOLARPAGE
Snehasis Mukhopadhyay,IUPUI,http://cs.iupui.edu/~smukhopa,HW1_VNwAAAAJ
Xia Ning,IUPUI,http://cs.iupui.edu/~xning,FzhfFokAAAAJ
Xukai Zou,IUPUI,http://cs.iupui.edu/~xkzou,NOSCHOLARPAGE
Yao Liang,IUPUI,https://science.iupui.edu/people/liang-yao,Pkod5TQAAAAJ
Yuni Xia,IUPUI,http://cs.iupui.edu/~yxia,NOSCHOLARPAGE
Abhishek Jain 0002,Johns Hopkins University,https://www.cs.jhu.edu/faculty/abhishek-jain,xjkmJsgAAAAJ
Alexis Battle,Johns Hopkins University,http://battlelab.jhu.edu,yPOT9K0AAAAJ
Aviel D. Rubin,Johns Hopkins University,http://avirubin.com,KWez2_sAAAAJ
Ben Langmead,Johns Hopkins University,http://www.cs.jhu.edu/~langmea,2JMaTKsAAAAJ
Benjamin David Van Durme,Johns Hopkins University,http://www.cs.jhu.edu/~vandurme,wIujAJoAAAAJ
Benjamin Van Durme,Johns Hopkins University,http://www.cs.jhu.edu/~vandurme,wIujAJoAAAAJ
David Yarowsky,Johns Hopkins University,http://www.cs.jhu.edu/~yarowsky,gaO-vS4AAAAJ
Gregory D. Hager,Johns Hopkins University,http://www.cs.jhu.edu/~hager,ivApfKcAAAAJ
Jason Eisner,Johns Hopkins University,http://www.cs.jhu.edu/~jason,tjb2UccAAAAJ
Joanne F. Selinski,Johns Hopkins University,http://www.cs.jhu.edu/~joanne,NOSCHOLARPAGE
Joshua T. Vogelstein,Johns Hopkins University,https://www.bme.jhu.edu/faculty_staff/joshua-t-vogelstein-phd,DWPfdT4AAAAJ
Mark Dredze,Johns Hopkins University,http://www.cs.jhu.edu/~mdredze,7jNkTbYAAAAJ
Matthew D. Green,Johns Hopkins University,https://isi.jhu.edu/~mgreen,X0XWAGkAAAAJ
Matthew Green 0001,Johns Hopkins University,https://isi.jhu.edu/~mgreen,X0XWAGkAAAAJ
Michael Dinitz,Johns Hopkins University,http://www.cs.jhu.edu/~mdinitz,Q2yN84AAAAAJ
Michael Kazhdan,Johns Hopkins University,http://www.cs.jhu.edu/~misha,soUq_eQAAAAJ
Michael M. Kazhdan,Johns Hopkins University,http://www.cs.jhu.edu/~misha,soUq_eQAAAAJ
Michael Schatz,Johns Hopkins University,https://www.cs.jhu.edu/faculty/michael-schatz,rcs6IKwAAAAJ
Misha Kazhdan,Johns Hopkins University,http://www.cs.jhu.edu/~misha,soUq_eQAAAAJ
Peter Kazanzides,Johns Hopkins University,https://www.cs.jhu.edu/faculty/peter-kazanzides,nNU3STcAAAAJ
Philipp Koehn,Johns Hopkins University,http://www.cs.jhu.edu/~phi,OsIZgIYAAAAJ
Raman Arora,Johns Hopkins University,http://www.cs.jhu.edu/~raman/Home.html,Spe0xdkAAAAJ
Randal Burns,Johns Hopkins University,http://www.cs.jhu.edu/~randal,rTJTJJ4AAAAJ
Randal C. Burns,Johns Hopkins University,http://www.cs.jhu.edu/~randal,rTJTJJ4AAAAJ
Russell H. Taylor,Johns Hopkins University,http://www.cs.jhu.edu/~rht,Ph16U5wAAAAJ
Russell Highsmith Taylor,Johns Hopkins University,http://www.cs.jhu.edu/~rht,Ph16U5wAAAAJ
S. Rao Kosaraju,Johns Hopkins University,http://www.cs.jhu.edu/~kosaraju,NOSCHOLARPAGE
Scott F. Smith 0001,Johns Hopkins University,https://www.cs.jhu.edu/~scott,bRjJOrMAAAAJ
Suchi Saria,Johns Hopkins University,http://www.suchisaria.com,NOSCHOLARPAGE
Susan Hohenberger,Johns Hopkins University,http://www.cs.jhu.edu/~susan,EFCJtEwAAAAJ
Vladimir Braverman,Johns Hopkins University,http://www.cs.jhu.edu/~vova,DTthB48AAAAJ
Xin Li 0006,Johns Hopkins University,http://www.cs.jhu.edu/~lixints,Z52Xn-kAAAAJ
Yair Amir,Johns Hopkins University,http://www.cs.jhu.edu/~yairamir,NOSCHOLARPAGE
Yanif Ahmad,Johns Hopkins University,http://www.cs.jhu.edu/~yanif,BtpxluIAAAAJ
Alice H. Oh,KAIST,http://uilab.kaist.ac.kr/members/aliceoh,KcB5NH4AAAAJ
Alice Haeyun Oh,KAIST,http://uilab.kaist.ac.kr/members/aliceoh,KcB5NH4AAAAJ
Brent ByungHoon Kang,KAIST,http://gsis.kaist.ac.kr/cysec/brentkang/brentkang,_hF51IMAAAAJ
Byungjoo Lee,KAIST,http://leebyungjoo.com/CV,b9we1fYAAAAJ
Changho Suh,KAIST,https://sites.google.com/site/changhosuh,B1guGw8AAAAJ
Chin-Wan Chung,KAIST,http://islab.kaist.ac.kr/chungcw,NOSCHOLARPAGE
Dae Young Kim,KAIST,http://www.resl.kaist.ac.kr,encxuNcAAAAJ
Daniel Pieter Saakes,KAIST,http://mid.kaist.ac.kr/people,NOSCHOLARPAGE
Daniel Saakes,KAIST,http://mid.kaist.ac.kr/people,NOSCHOLARPAGE
Dong Soo Han,KAIST,https://cs.kaist.ac.kr/people/view?idx=369&kind=faculty&menu=160,nxoFaYAAAAAJ
Dongman Lee,KAIST,http://cds.kaist.ac.kr/cdsn/?p=29,QQs-_QQAAAAJ
Dongsu Han,KAIST,http://ina.kaist.ac.kr,NMggRxkAAAAJ
Doo­Hwan Bae,KAIST,http://se.kaist.ac.kr/professor,NOSCHOLARPAGE
Euijong Whang,KAIST,http://stevenwhang.com,w6hts30AAAAJ
Eunho Yang,KAIST,https://ml.kaist.ac.kr/labs,NOSCHOLARPAGE
Geehyuk Lee,KAIST,http://hcil.kaist.ac.kr/?page_id=349,wBXkmcQAAAAJ
Heung­Kyu Lee,KAIST,http://hklee.kaist.ac.kr,f7uaLWEAAAAJ
Ho Jin Choi,KAIST,https://cs.kaist.ac.kr/people/view?idx=366&kind=faculty&menu=160,thJPUbsAAAAJ
Hongseok Yang,KAIST,https://cs.kaist.ac.kr/people/view?idx=552&kind=faculty&menu=167,cLuwH14AAAAJ
Hyun Seung Yang,KAIST,http://mind.kaist.ac.kr/professor.php,0cTDXWcAAAAJ
Hyunsoo Yoon,KAIST,http://nslab.kaist.ac.kr/members_professor.htm,bmGTi6YAAAAJ
In So Kweon,KAIST,http://rcv.kaist.ac.kr/v2/bbs/member_detail.php?mb_id=%20iskweon,XA8EOlEAAAAJ
In-So Kweon,KAIST,http://rcv.kaist.ac.kr/v2/bbs/member_detail.php?mb_id=%20iskweon,XA8EOlEAAAAJ
In-Young Ko,KAIST,http://bigbear.kaist.ac.kr/~iko,qf6c5k4AAAAJ
Insik Shin,KAIST,http://cps.kaist.ac.kr/~ishin,FE04Zl8AAAAJ
Inso Kweon,KAIST,http://rcv.kaist.ac.kr/v2/bbs/member_detail.php?mb_id=%20iskweon,XA8EOlEAAAAJ
Jae-Gil Lee 0001,KAIST,http://dm.kaist.ac.kr/jaegil,h9mbv9MAAAAJ
Jaehyuk Huh,KAIST,http://calab.kaist.ac.kr/~jhuh,NC4hxqEAAAAJ
Jean Charles Bazin,KAIST,http://rcv.kaist.ac.kr/v2/bbs/member_detail.php?mb_id=jcrennes,XPZLx-8AAAAJ
Ji-Hyun Lee,KAIST,http://gsct3237.kaist.ac.kr,io8xhtgAAAAJ
Jinah Park,KAIST,http://cgv.kaist.ac.kr/professor,cys-jlsAAAAJ
Jinwoo Shin,KAIST,http://alinlab.kaist.ac.kr/shin.html,m3eDp7kAAAAJ
John Kim,KAIST,http://icn.kaist.ac.kr/~jjk12,yup9q7gAAAAJ
Jong Cheol Park,KAIST,http://nlp.kaist.ac.kr,u1XiOgvCXnQC
Jongmoon Baik,KAIST,https://cs.kaist.ac.kr/people/view?idx=371&kind=faculty&menu=170,3kUdJeUAAAAJ
Jooyoung Lee 0001,KAIST,https://sites.google.com/site/cryptkaist/home,1bPIg-QAAAAJ
Juho Kim,KAIST,https://juhokim.com,2dDAbMgAAAAJ
Jun-yong Noh,KAIST,https://ct.kaist.ac.kr/people/sub01.php,NOSCHOLARPAGE
Junehwa Song,KAIST,http://nclab.kaist.ac.kr/?page_id=873,CatfK3MAAAAJ
Junmo Kim,KAIST,https://sites.google.com/site/siitkaist/professor,GdQtWNQAAAAJ
Junyong Noh,KAIST,https://ct.kaist.ac.kr/people/sub01.php,NOSCHOLARPAGE
Kee-Eung Kim,KAIST,http://ailab.kaist.ac.kr/users/kekim,NOSCHOLARPAGE
Key-Sun Choi,KAIST,http://kschoi.kaist.ac.kr,r1ozviEAAAAJ
Kuk-Jin Yoon,KAIST,http://vi.kaist.ac.kr,1NvBj_gAAAAJ
Kun-Pyo Lee,KAIST,http://dpl.kaist.ac.kr/people,NOSCHOLARPAGE
Kwangjo Kim,KAIST,http://caislab.kaist.ac.kr/kkj,ENIkgBkAAAAJ
Kwang­Moo Choe,KAIST,http://adamant.kaist.ac.kr,NOSCHOLARPAGE
KyoungSoo Park,KAIST,https://www.ndsl.kaist.edu/~kyoungsoo,ZrPrFicAAAAJ
Kyu-Young Whang,KAIST,http://dblab.kaist.ac.kr/Prof/main_eng.html,LZSo1YEAAAAJ
Martin Ziegler,KAIST,http://m.zie.de,wfD52B0AAAAJ
Meeyoung Cha,KAIST,http://mia.kaist.ac.kr,iFlnVCoAAAAJ
Min H. Kim,KAIST,http://vclab.kaist.ac.kr/minhkim,pMT5lrwAAAAJ
Min H. Kim 0001,KAIST,http://vclab.kaist.ac.kr/minhkim,pMT5lrwAAAAJ
Moonzoo Kim,KAIST,http://swtv.kaist.ac.kr/~moonzoo,HPB-yOEAAAAJ
Myoung Ho Kim,KAIST,http://dbserver.kaist.ac.kr/~mhkim,B-NBZREAAAAJ
Myungchul Kim,KAIST,http://winslab.kaist.ac.kr/member/member.html,G7ez9RYAAAAJ
Naehyuck Chang,KAIST,http://www.cad4x.kaist.ac.kr/professor,w0uiMd4AAAAJ
Næhyuck Chang,KAIST,http://www.cad4x.kaist.ac.kr/professor,w0uiMd4AAAAJ
